ax,ay,az,gx,gy,gz
0.920166,0.416016,0.288086,-46.412212,-55.290077,10.801527
1.032227,0.462402,0.318604,-46.290077,-56.992367,-1.580153
1.078857,0.347412,0.345215,-40.770992,-49.251907,-4.427481
1.109619,0.254150,0.435303,-31.267176,-37.709923,-2.297710
1.116211,0.221436,0.452637,-22.244274,-25.259542,-0.709924
1.112793,0.246582,0.260742,-22.167938,-25.595419,-0.969466
1.112061,0.242187,0.287109,-23.259542,-15.351145,-3.885496
1.092285,0.225830,0.247314,-23.389313,-13.557252,-5.839694
1.102539,0.270752,0.161377,-21.763359,-13.206107,-8.908397
1.110840,0.291748,0.111816,-17.396946,-13.236641,-12.297709
1.106689,0.297607,0.072998,-13.786260,-9.213740,-13.931297
1.084961,0.299316,0.015869,-10.282443,-7.763359,-14.648855
1.081299,0.293701,-0.070557,-11.206107,-10.160305,-15.519084
1.073242,0.320068,-0.144775,-24.862595,-13.877863,-12.801527
1.096924,0.262451,0.056641,-13.938931,-14.870229,4.312977
1.119629,0.232178,-0.006836,-7.839694,-17.984734,-15.938931
1.086914,0.275879,-0.022461,6.824428,-18.419847,-25.419847
1.090332,0.319580,0.052734,3.641221,-10.595420,-17.000000
1.097900,0.283936,-0.013428,0.534351,-8.732824,-17.824427
1.041504,0.238281,0.031494,-1.923664,-7.503817,-23.183207
0.995361,0.215820,0.031738,-1.419847,-6.809160,-22.236641
0.978760,0.274658,0.023193,-2.541985,-4.992366,-19.480917
0.973633,0.304688,0.037109,2.564885,-2.832061,-20.938931
0.943848,0.346191,0.048340,4.938931,0.435115,-21.053434
0.910156,0.416992,0.009521,-0.183206,0.122137,-18.725191
0.922607,0.406982,-0.042969,-4.763359,-7.549618,-21.832062
0.933838,0.385742,-0.041016,-12.580153,-13.152672,-24.137405
0.946045,0.352539,-0.059570,-13.984733,-13.068703,-22.732824
0.938477,0.282959,-0.026611,-9.893129,-8.221375,-22.396946
0.897949,0.262695,0.036865,-1.305344,1.190840,-21.763359
0.843994,0.355225,-0.010498,-0.534351,1.145038,-18.358778
