ax,ay,az,gx,gy,gz
0.495117,-0.834961,0.194824,33.145039,0.068702,-24.091602
0.464355,-0.739990,0.138184,23.374046,17.503817,-20.488550
0.370850,-0.838379,-0.013184,-6.732824,25.213741,-10.793893
0.278076,-0.904541,-0.166992,-22.946566,30.396946,-2.122137
1.984314,0.354736,-2.000000,-21.847328,7.328244,-2.236641
1.984314,0.430420,-2.000000,-19.648855,-0.916031,-5.732824
1.984314,0.422119,-2.000000,-12.007633,-4.381680,-7.099236
1.984314,0.404053,-2.000000,8.068703,-6.656488,-11.068703
1.984314,0.437988,-2.000000,24.244274,-13.145039,-13.885496
1.984314,0.503662,-2.000000,26.358778,-12.358779,-10.183207
1.984314,0.646240,-2.000000,7.763359,-15.977099,-0.992366
1.984314,0.707031,-2.000000,-28.511450,-27.312977,10.335877
1.984314,0.569824,-2.000000,-61.312977,-31.725191,20.129770
1.984314,0.375732,-2.000000,-75.679390,-32.335876,20.305344
1.984314,0.333740,-2.000000,-64.648857,-21.122137,5.923664
1.984314,0.453857,-2.000000,-32.763359,-34.809162,-16.274809
1.984314,0.638428,-2.000000,-24.251909,-49.221375,-25.183207
1.984314,0.765625,-2.000000,-33.595421,-65.603050,-24.862595
1.984314,0.791260,-2.000000,-49.992367,-78.366409,-11.717557
1.984314,0.824707,-2.000000,-67.442749,-77.923668,-6.015267
1.984314,0.789551,-2.000000,-63.587788,-70.206108,-9.114504
1.984314,0.842529,-2.000000,-47.641220,-66.694656,-17.587786
1.984314,1.005859,-2.000000,-30.450382,-66.656487,-23.328245
1.984314,1.171143,-2.000000,-25.694656,-81.442749,-25.480917
1.984314,1.235107,-2.000000,-30.946566,-95.007637,-16.503817
1.984314,1.247803,-2.000000,-31.236641,-111.030533,-11.480916
1.984314,1.229492,-2.000000,-30.595419,-108.656487,-17.183207
1.984314,1.192383,-2.000000,-21.748091,-98.511452,-21.480917
1.978027,1.234375,-2.000000,-10.763359,-98.061066,-22.068703
1.914063,1.357666,-1.907715,3.938931,-99.839691,-22.656488
1.848877,1.474609,-1.621826,10.587787,-99.648857,-24.030535
1.771240,1.460449,-1.369385,7.984733,-101.717560,-18.534351
1.728516,1.366455,-1.055664,5.885496,-103.847328,-13.374045
1.712891,1.306152,-0.726318,13.625955,-106.114502,-12.793893
1.672119,1.315674,-0.298340,39.274811,-101.419846,-23.793894
1.597412,1.398682,-0.010010,74.908394,-89.167938,-35.221375
1.493408,1.437744,0.361328,85.885498,-86.137405,-43.038166
1.367188,1.423096,0.656494,93.076332,-75.297707,-40.801525
1.222656,1.346191,0.892334,91.801529,-60.000000,-34.511452
1.032715,1.312256,1.127686,85.137405,-45.984734,-21.000000
0.817871,1.401123,1.279541,80.648857,-24.725191,-5.549618
0.578857,1.492432,1.311523,69.717560,-5.587786,7.099236
0.343262,1.471191,1.366943,57.160305,3.229008,22.549618
0.160400,1.369873,1.472656,45.450382,13.076336,35.618320
0.001465,1.260254,1.570557,45.648853,20.564886,39.473282
-0.115723,1.220703,1.541260,40.396946,25.343512,48.305344
-0.145264,1.218506,1.489258,21.458015,-6.259542,52.625954
-0.067871,1.143555,1.677490,18.534351,-39.885498,49.969467
0.161621,1.051514,1.813721,24.053434,-86.908394,41.183205
0.555908,1.135254,1.799316,22.404581,-136.679382,36.793892
1.056396,1.286621,1.951172,73.206108,-169.183212,51.496181
1.573975,1.706299,1.797363,28.938931,-228.526718,49.358780
